Pose/Time (ns),TEM-1/Cefixime - PersScore 0.368 PoseScore 2.815,TEM-Ala237Arg/Cefixime - PersScore 0.450 PoseScore 1.639
0.865,1.235301252,1.009472989
0.866,1.236230708,1.010036916
0.867,1.236980643,1.010615204
0.868,1.237925879,1.011234535
0.869,1.238538543,1.011812487
0.87,1.239212281,1.012452096
0.871,1.239835122,1.012965911
0.872,1.240463454,1.013520099
0.873,1.241862569,1.014139479
0.874,1.242335423,1.01444331
0.875,1.242840836,1.015168425
0.876,1.243273385,1.015870488
0.877,1.243883696,1.016451835
0.878,1.244229492,1.01699105
0.879,1.244521696,1.017453687
0.88,1.244857915,1.017810964
0.881,1.245234687,1.018099449
0.882,1.247640488,1.018495524
0.883,1.247989292,1.018864859
0.884,1.248595487,1.019221951
0.885,1.249171704,1.019673952
0.886,1.251283547,1.020062282
0.887,1.251759202,1.020487964
0.888,1.252371414,1.02093659
0.889,1.253028484,1.021205147
0.89,1.253567845,1.021762372
0.891,1.254266963,1.022149842
0.892,1.254918623,1.022465682
0.893,1.255597233,1.022815387
0.894,1.256135336,1.023382112
0.895,1.256458475,1.023937622
0.896,1.257107645,1.024282617
0.897,1.257834628,1.024669255
0.898,1.258525346,1.025021722
0.899,1.26010436,1.025595451
0.9,1.260533179,1.02608319
0.901,1.261189977,1.026633823
0.902,1.261773452,1.027233557
0.903,1.262487457,1.027619104
0.904,1.263041207,1.028047422
0.905,1.263820499,1.028406167
0.906,1.264569605,1.028950892
0.907,1.265286083,1.029294469
0.908,1.265850197,1.029767888
0.909,1.266823603,1.030197392
0.91,1.267399803,1.030841861
0.911,1.268101819,1.031265421
0.912,1.268591763,1.031722819
0.913,1.269141134,1.032113355
0.914,1.2702116,1.032616186
0.915,1.270995245,1.03307684
0.916,1.271438226,1.033544518
0.917,1.272020398,1.033933428
0.918,1.272589174,1.034478477
0.919,1.27317545,1.035090393
0.92,1.273602605,1.035574543
0.921,1.274444036,1.035936322
0.922,1.275143785,1.03655594
0.923,1.275834774,1.037073264
0.924,1.27642909,1.037487362
0.925,1.276993903,1.037887828
0.926,1.277537828,1.038325141
0.927,1.278087006,1.038572692
0.928,1.278955713,1.038949266
0.929,1.279501907,1.039443855
0.93,1.279860664,1.04005167
0.931,1.280519585,1.04033862
0.932,1.281406555,1.040856669
0.933,1.282162128,1.041260969
0.934,1.282992958,1.041625012
0.935,1.283814533,1.042037496
0.936,1.284526144,1.04244579
0.937,1.285184202,1.043037051
0.938,1.285705691,1.043638361
0.939,1.286376276,1.044064521
0.94,1.286839344,1.044687404
0.941,1.287249861,1.045199822
0.942,1.287817344,1.045650226
0.943,1.288207104,1.046124448
0.944,1.289012392,1.046588359
0.945,1.290666755,1.046993132
0.946,1.291201852,1.047293388
0.947,1.291695707,1.047715428
0.948,1.292083558,1.048075072
0.949,1.292677414,1.048514696
0.95,1.293156355,1.049032005
0.951,1.293610761,1.049472469
0.952,1.29408934,1.049826644
0.953,1.294478163,1.050107033
0.954,1.295076465,1.050455426
0.955,1.2955136,1.050714159
0.956,1.295998,1.051157425
0.957,1.296459027,1.051394483
0.958,1.297134467,1.051863773
0.959,1.297720066,1.052207622
0.96,1.298088336,1.052329831
0.961,1.298450383,1.052717456
0.962,1.299005935,1.052987713
0.963,1.299351014,1.053084751
0.964,1.299877577,1.053376172
0.965,1.300487736,1.053575151
0.966,1.301130386,1.054006879
0.967,1.301730736,1.054279384
0.968,1.302383316,1.054698636
0.969,1.302904917,1.055130775
0.97,1.303595753,1.055555254
0.971,1.304197241,1.055996205
0.972,1.304931389,1.056410689
0.973,1.305599361,1.056832808
0.974,1.306088525,1.057437076
0.975,1.306661572,1.057933252
0.976,1.307162767,1.058520891
0.977,1.30776643,1.058954029
0.978,1.30838077,1.059305431
0.979,1.309064919,1.05981437
0.98,1.309656075,1.060400224
0.981,1.310159385,1.060972579
0.982,1.310694054,1.061157625
0.983,1.31098168,1.061541142
0.984,1.311670702,1.062079542
0.985,1.312163745,1.06244265
0.986,1.312639979,1.062647851
0.987,1.3130852,1.062835847
0.988,1.313490656,1.063113552
0.989,1.313718716,1.063358501
0.99,1.314292569,1.063666733
0.991,1.314778157,1.064009722
0.992,1.315277582,1.064383303
0.993,1.315830954,1.064690144
0.994,1.316267183,1.065010817
0.995,1.316767074,1.065356239
0.996,1.317189568,1.065730257
0.997,1.317478175,1.066285566
0.998,1.317830893,1.066882921
0.999,1.318361083,1.067439199
1,1.318657555,1.068019194
1.001,1.319269394,1.068454112
1.002,1.31971175,1.068881656
1.003,1.320057924,1.069284598
1.004,1.320496379,1.069756044
1.005,1.320957959,1.070122219
1.006,1.321653037,1.070457854
1.007,1.322181212,1.070712485
1.008,1.322793564,1.070988725
1.009,1.323432864,1.071265638
1.01,1.324034801,1.071644244
1.011,1.324708955,1.071844816
1.012,1.325299353,1.072204001
1.013,1.325917997,1.07254246
1.014,1.326340017,1.072845508
1.015,1.326758777,1.073189431
1.016,1.327313433,1.073695338
1.017,1.327810728,1.074018257
1.018,1.330467165,1.074344425
1.019,1.33129407,1.074664044
1.02,1.331581707,1.075631448
1.021,1.33196328,1.075940372
1.022,1.332253766,1.076369535
1.023,1.33253949,1.076705322
1.024,1.332819815,1.077020159
1.025,1.333148113,1.077307957
1.026,1.334367794,1.077720891
1.027,1.334565684,1.077953317
1.028,1.334967922,1.078209988
1.029,1.335489199,1.078471814
1.03,1.336188367,1.078808695
1.031,1.336561298,1.079089797
1.032,1.336836278,1.079358866
1.033,1.337657326,1.079695074
1.034,1.338021415,1.080311776
1.035,1.33845717,1.080788114
1.036,1.33890443,1.081022279
1.037,1.339527015,1.081244013
1.038,1.339937939,1.082060795
1.039,1.340374929,1.082363185
1.04,1.340767177,1.082573927
1.041,1.341138906,1.082916181
1.042,1.341598073,1.083380899
1.043,1.342039852,1.083781356
1.044,1.34289339,1.084221776
1.045,1.343439365,1.084598594
1.046,1.344483921,1.084950814
1.047,1.345178797,1.08536744
1.048,1.345533268,1.085750062
1.049,1.345803579,1.086109353
1.05,1.346242121,1.086491453
1.051,1.346651531,1.086865118
1.052,1.346995437,1.087400972
1.053,1.347284727,1.087834846
1.054,1.34760379,1.088203155
1.055,1.347972111,1.088658066
1.056,1.348393509,1.089099732
1.057,1.348734972,1.089547575
1.058,1.349395732,1.089924749
1.059,1.349859314,1.090261841
1.06,1.350402273,1.09073343
1.061,1.351039249,1.091172844
1.062,1.351489642,1.09158771
1.063,1.351775857,1.091881714
1.064,1.352143621,1.092479187
1.065,1.352667963,1.092946424
1.066,1.353108055,1.093440463
1.067,1.353471289,1.093875681
1.068,1.353919446,1.094313202
1.069,1.354348334,1.094748005
1.07,1.35514475,1.095312792
1.071,1.355563211,1.095698883
1.072,1.355973595,1.0960617
1.073,1.356467733,1.096648807
1.074,1.356956458,1.097075195
1.075,1.357393095,1.097384522
1.076,1.357698385,1.097595753
1.077,1.357990776,1.097822478
1.078,1.358226057,1.098091372
1.079,1.358472219,1.09846325
1.08,1.358990376,1.098904907
1.081,1.359615141,1.09927218
1.082,1.359988234,1.099609413
1.083,1.360581254,1.099910884
1.084,1.360994898,1.100225518
1.085,1.361452467,1.100510667
1.086,1.361784521,1.100743515
1.087,1.362176556,1.101190469
1.088,1.362561405,1.101740386
1.089,1.362904875,1.102036528
1.09,1.363382463,1.102380274
1.091,1.363646227,1.102773468
1.092,1.364045417,1.103047678
1.093,1.364427035,1.103396262
1.094,1.364765221,1.103653417
1.095,1.365203528,1.103912182
1.096,1.365576785,1.104221498
1.097,1.366094395,1.104632785
1.098,1.366558249,1.104975131
1.099,1.367079236,1.105314841
1.1,1.367409206,1.105647167
1.101,1.367712736,1.105968409
1.102,1.367998714,1.106273639
1.103,1.370211686,1.106481989
1.104,1.370478316,1.10670455
1.105,1.370874734,1.106968073
1.106,1.371234825,1.107297649
1.107,1.371534767,1.107640622
1.108,1.371926489,1.108018917
1.109,1.37220229,1.108359471
1.11,1.372434539,1.108801676
1.111,1.372701039,1.109158568
1.112,1.372957401,1.109550621
1.113,1.373171157,1.109989107
1.114,1.37333389,1.11045731
1.115,1.373531609,1.110896147
1.116,1.373731985,1.111219563
1.117,1.373927579,1.111667419
1.118,1.374145177,1.112168092
1.119,1.374527576,1.112577666
1.12,1.374897736,1.112934999
1.121,1.375160903,1.113405046
1.122,1.375480001,1.113883765
1.123,1.375717108,1.114325331
1.124,1.376037518,1.114821585
1.125,1.376386966,1.115241482
1.126,1.376711257,1.115567957
1.127,1.377044726,1.115886161
1.128,1.3772836,1.116294926
1.129,1.37764313,1.116617319
1.13,1.378235308,1.11698916
1.131,1.378559956,1.117435696
1.132,1.37883375,1.118004204
1.133,1.379165955,1.118421794
1.134,1.379412894,1.118804246
1.135,1.379733201,1.119315835
1.136,1.380148163,1.11968809
1.137,1.380597277,1.120081668
1.138,1.381144242,1.120312842
1.139,1.381504801,1.120649612
1.14,1.381818642,1.121038012
1.141,1.382027493,1.121334855
1.142,1.382379578,1.121672657
1.143,1.382980156,1.121946493
1.144,1.383450307,1.122250832
1.145,1.384001743,1.122481012
1.146,1.384313597,1.122712518
1.147,1.384888357,1.122925798
1.148,1.385311983,1.123196081
1.149,1.385677858,1.123592773
1.15,1.385970047,1.12398992
1.151,1.386202104,1.124324835
1.152,1.386543195,1.124642596
1.153,1.387207011,1.125003302
1.154,1.387540467,1.125415116
1.155,1.387887628,1.125715354
1.156,1.388117769,1.126058584
1.157,1.388632536,1.1264043
1.158,1.388964982,1.126731148
1.159,1.389080827,1.127083459
1.16,1.389319336,1.127476716
1.161,1.389511959,1.127795117
1.162,1.389765548,1.128153274
1.163,1.390102067,1.128435366
1.164,1.390330212,1.128822649
1.165,1.390548615,1.129270467
1.166,1.39087902,1.129696383
1.167,1.391058965,1.130101876
1.168,1.391436195,1.130465912
1.169,1.39165339,1.130882318
1.17,1.392004558,1.131310197
1.171,1.392425161,1.131600185
1.172,1.392720496,1.131905022
1.173,1.393134574,1.132200716
1.174,1.393544739,1.132608035
1.175,1.393819801,1.132945556
1.176,1.394290853,1.133133202
1.177,1.394664056,1.133281581
1.178,1.395055409,1.133497977
1.179,1.395397357,1.133867232
1.18,1.395676187,1.134284223
1.181,1.396089725,1.134660075
1.182,1.396674789,1.134887194
1.183,1.397036175,1.13518051
1.184,1.397309833,1.135387368
1.185,1.397777367,1.135611681
1.186,1.398099108,1.135870566
1.187,1.398332292,1.136108139
1.188,1.398614738,1.136360255
1.189,1.398926103,1.136646953
1.19,1.399363335,1.136859046
1.191,1.3997876,1.137138409
1.192,1.400131589,1.137556063
1.193,1.40053104,1.138025415
1.194,1.400893665,1.138227946
1.195,1.401493463,1.138374679
1.196,1.401891115,1.138620418
1.197,1.402425456,1.138758548
1.198,1.40294521,1.138959951
1.199,1.403447581,1.139214764
1.2,1.403896404,1.139427728
1.201,1.404384126,1.139606833
1.202,1.40484834,1.139884814
1.203,1.405313421,1.140151622
1.204,1.405757002,1.140375235
1.205,1.406216032,1.140656451
1.206,1.406629131,1.141024219
1.207,1.40703375,1.141879241
1.208,1.40743225,1.142054754
1.209,1.408228326,1.142231342
1.21,1.408507022,1.142743019
1.211,1.40880203,1.143109192
1.212,1.409057982,1.143429784
1.213,1.409466926,1.143639775
1.214,1.40979423,1.143910315
1.215,1.410097398,1.144156951
1.216,1.410429952,1.144899483
1.217,1.410737752,1.145175035
1.218,1.410966583,1.145400735
1.219,1.411268071,1.145708874
1.22,1.411456904,1.1459915
1.221,1.411643065,1.146387161
1.222,1.414650202,1.146784991
1.223,1.414984112,1.147139957
1.224,1.415320299,1.147511771
1.225,1.415619014,1.147756048
1.226,1.415877341,1.148075392
1.227,1.416115214,1.148471991
1.228,1.416404585,1.148947083
1.229,1.416530457,1.149351478
1.23,1.416722457,1.149635668
1.231,1.416974407,1.149978498
1.232,1.41714196,1.150407351
1.233,1.417375116,1.150846314
1.234,1.417610274,1.151249976
1.235,1.417807635,1.151693675
1.236,1.41813007,1.152040094
1.237,1.418407231,1.152367619
1.238,1.418685641,1.152696287
1.239,1.419057947,1.152991346
1.24,1.419249694,1.153394133
1.241,1.419515267,1.153694677
1.242,1.419971467,1.154122475
1.243,1.420336477,1.154516521
1.244,1.420637098,1.154901046
1.245,1.421015671,1.155231656
1.246,1.421511103,1.155623454
1.247,1.421947792,1.155909418
1.248,1.42244312,1.156300886
1.249,1.422983984,1.156746518
1.25,1.423406792,1.157152599
1.251,1.423868757,1.1575333
1.252,1.424241757,1.158010471
1.253,1.424542828,1.158504024
1.254,1.424854244,1.158839586
1.255,1.425065135,1.159262031
1.256,1.425336439,1.159594538
1.257,1.425795104,1.159957904
1.258,1.426199838,1.160297262
1.259,1.426488797,1.160654315
1.26,1.426796461,1.160991985
1.261,1.427150522,1.161353048
1.262,1.427598668,1.161769788
1.263,1.428016135,1.16209126
1.264,1.428264003,1.162574392
1.265,1.428675608,1.162974011
1.266,1.429103819,1.163388642
1.267,1.42949402,1.163778167
1.268,1.429894714,1.164155763
1.269,1.430258328,1.164505538
1.27,1.430700342,1.164890123
1.271,1.431150496,1.165283174
1.272,1.431658265,1.165685752
1.273,1.432053115,1.166117666
1.274,1.432422532,1.166526912
1.275,1.432818581,1.167001848
1.276,1.43318048,1.167494032
1.277,1.433573536,1.167949343
1.278,1.434072785,1.168448554
1.279,1.43439769,1.168824888
1.28,1.434758658,1.169213238
1.281,1.435029066,1.169689972
1.282,1.435351328,1.170136283
1.283,1.435586646,1.170572731
1.284,1.435674693,1.171026592
1.285,1.435873715,1.171272522
1.286,1.436134374,1.171578873
1.287,1.436299855,1.171934855
1.288,1.436414905,1.172240163
1.289,1.436686244,1.172532638
1.29,1.436940429,1.172897473
1.291,1.437270691,1.173256779
1.292,1.437572666,1.173611336
1.293,1.437790945,1.17389597
1.294,1.438101063,1.174303184
1.295,1.438313338,1.174687484
1.296,1.438730681,1.175161238
1.297,1.438925496,1.175627998
1.298,1.439242158,1.176113388
1.299,1.439564184,1.176650095
1.3,1.439974489,1.176989745
1.301,1.440345158,1.177269785
1.302,1.440681462,1.177639676
1.303,1.44102317,1.177914444
1.304,1.441299814,1.178210177
1.305,1.441575293,1.178468994
1.306,1.441946809,1.178782839
1.307,1.442296737,1.179150565
1.308,1.442630738,1.179352063
1.309,1.443174199,1.179783965
1.31,1.443530878,1.180075447
1.311,1.443822952,1.180578576
1.312,1.444091046,1.180954057
1.313,1.444394889,1.181346736
1.314,1.444636858,1.181643979
1.315,1.444955045,1.181979771
1.316,1.445057874,1.182446072
1.317,1.445349238,1.182951175
1.318,1.445830305,1.18326325
1.319,1.446238987,1.183600559
1.32,1.44659833,1.183947023
1.321,1.447794422,1.184312702
1.322,1.448022553,1.18449491
1.323,1.448234644,1.184815045
1.324,1.448552668,1.185203184
1.325,1.448872404,1.185487478
1.326,1.449172083,1.185750118
1.327,1.449483326,1.186113621
1.328,1.449785467,1.186463793
1.329,1.450029133,1.186681346
1.33,1.450440942,1.186981561
1.331,1.450620599,1.187366535
1.332,1.450926248,1.187636712
1.333,1.451276163,1.187933255
1.334,1.451732511,1.18831464
1.335,1.45225003,1.18848331
1.336,1.452584822,1.18887643
1.337,1.452982704,1.189222748
1.338,1.453370453,1.189488019
1.339,1.453685041,1.189791382
1.34,1.454013975,1.190112758
1.341,1.454255092,1.190488282
1.342,1.454809276,1.190846612
1.343,1.455339306,1.191174226
1.344,1.455821727,1.191669206
1.345,1.456055587,1.192057037
1.346,1.456329315,1.192359478
1.347,1.456598397,1.192613597
1.348,1.456768205,1.192839208
1.349,1.457924976,1.193196222
1.35,1.458076982,1.193595253
1.351,1.458382233,1.193956377
1.352,1.458677968,1.194311501
1.353,1.458943565,1.194694258
1.354,1.459215783,1.19504804
1.355,1.459475839,1.195379976
1.356,1.459781052,1.195765249
1.357,1.459965252,1.195982211
1.358,1.460099148,1.196058324
1.359,1.460352687,1.196188237
1.36,1.460569975,1.19648215
1.361,1.460850502,1.196630097
1.362,1.461323165,1.196964083
1.363,1.46159182,1.197345626
1.364,1.461945398,1.197517115
1.365,1.462698139,1.197855531
1.366,1.462861833,1.198172635
1.367,1.46305656,1.198436243
1.368,1.46325966,1.198779261
1.369,1.463518643,1.199302212
1.37,1.463647824,1.199798564
1.371,1.463798747,1.200184874
1.372,1.463844764,1.200703675
1.373,1.46390783,1.201041317
1.374,1.464150893,1.201343307
1.375,1.464419028,1.20161297
1.376,1.464756762,1.202030412
1.377,1.464843387,1.202304262
1.378,1.464999597,1.202572525
1.379,1.465345225,1.202762271
1.38,1.465617884,1.202960978
1.381,1.465884681,1.203204305
1.382,1.466237934,1.203459171
1.383,1.466488472,1.203682443
1.384,1.466818425,1.203982967
1.385,1.466977476,1.20415559
1.386,1.467247355,1.204489299
1.387,1.46737941,1.204763369
1.388,1.467569653,1.205219718
1.389,1.467874431,1.205487342
1.39,1.468199677,1.205715561
1.391,1.468398855,1.205791666
1.392,1.468593774,1.206127545
1.393,1.468911199,1.206493303
1.394,1.469149492,1.206723742
1.395,1.469440087,1.206952853
1.396,1.46970054,1.207309767
1.397,1.469872102,1.207478187
1.398,1.470152623,1.207651356
1.399,1.470999383,1.207771353
1.4,1.471465508,1.20809499
1.401,1.471601258,1.208374271
1.402,1.47183753,1.208567558
1.403,1.472020723,1.208696812
1.404,1.472237941,1.208845779
1.405,1.472291116,1.20906973
1.406,1.472578784,1.20923557
1.407,1.472669886,1.209506482
1.408,1.472917494,1.209704123
1.409,1.473660243,1.209968795
1.41,1.473707291,1.21020059
1.411,1.473853061,1.210358301
1.412,1.474184065,1.210617086
1.413,1.474450102,1.210840912
1.414,1.474871539,1.211091074
1.415,1.475388342,1.211312831
1.416,1.475581777,1.211404524
1.417,1.475897764,1.211629759
1.418,1.476213479,1.21185238
1.419,1.476502172,1.212033784
1.42,1.476698085,1.212172103
1.421,1.476927217,1.212361382
1.422,1.477230064,1.212621153
1.423,1.477421971,1.212821637
1.424,1.477793206,1.21326087
1.425,1.478027478,1.213780029
1.426,1.478148032,1.214170789
1.427,1.478428914,1.214503988
1.428,1.478607767,1.214711195
1.429,1.478803994,1.214929881
1.43,1.479106843,1.215242846
1.431,1.479379207,1.215564148
1.432,1.479580174,1.215924813
1.433,1.479881085,1.216179317
1.434,1.480143034,1.216451886
1.435,1.48040589,1.216594329
1.436,1.480770921,1.216930861
1.437,1.481100494,1.217001431
1.438,1.481414875,1.21739949
1.439,1.481608821,1.217540068
1.44,1.482606623,1.217599271
1.441,1.482881694,1.217690883
1.442,1.483341701,1.217819621
1.443,1.48374479,1.217941132
1.444,1.484003949,1.218259857
1.445,1.484376975,1.218513346
1.446,1.484743805,1.218656707
1.447,1.485029792,1.21891343
1.448,1.485374499,1.219151947
1.449,1.485633328,1.219337029
1.45,1.485979356,1.219511254
1.451,1.486301167,1.219742628
1.452,1.486514045,1.219994827
1.453,1.486824221,1.220342722
1.454,1.487143453,1.220723196
1.455,1.48758567,1.220824745
1.456,1.488136977,1.22101979
1.457,1.48850853,1.221231946
1.458,1.489019094,1.221548586
1.459,1.489388805,1.221837718
1.46,1.489781095,1.222617504
1.461,1.489981251,1.222998342
1.462,1.490308984,1.223171591
