Pose/Time (ns),TEM-1/Ampicillin - PersScore 0.588 PoseScore 0.991,TEM-1/Cefixime - PersScore 0.368 PoseScore 2.815
0.843,0.833399137,1.222643512
0.844,0.833425454,1.223280677
0.845,0.833588871,1.223730425
0.846,0.833679871,1.224187744
0.847,0.833803797,1.224634821
0.848,0.834012735,1.225106443
0.849,0.834159987,1.225937495
0.85,0.834284426,1.226341595
0.851,0.83453459,1.22718223
0.852,0.834868403,1.227746293
0.853,0.835095322,1.228331971
0.854,0.835274309,1.2287647
0.855,0.835556866,1.229321668
0.856,0.835602347,1.229974765
0.857,0.835545882,1.23060594
0.858,0.835510844,1.231150573
0.859,0.835704269,1.231491722
0.86,0.835935258,1.231950159
0.861,0.836112096,1.232419033
0.862,0.836269344,1.232968469
0.863,0.836350694,1.233613973
0.864,0.83678807,1.234477706
0.865,0.836930437,1.235301252
0.866,0.837091679,1.236230708
0.867,0.837240377,1.236980643
0.868,0.837130197,1.237925879
0.869,0.837026488,1.238538543
0.87,0.83697341,1.239212281
0.871,0.836849607,1.239835122
0.872,0.836778592,1.240463454
0.873,0.836515759,1.241862569
0.874,0.836101524,1.242335423
0.875,0.836197112,1.242840836
0.876,0.836116245,1.243273385
0.877,0.836056343,1.243883696
0.878,0.835991374,1.244229492
0.879,0.835898111,1.244521696
0.88,0.835989522,1.244857915
0.881,0.836215178,1.245234687
0.882,0.836316995,1.247640488
0.883,0.836502444,1.247989292
0.884,0.836551292,1.248595487
0.885,0.836751258,1.249171704
0.886,0.836835933,1.251283547
0.887,0.836827371,1.251759202
0.888,0.836821019,1.252371414
0.889,0.836908378,1.253028484
0.89,0.837041664,1.253567845
0.891,0.837104825,1.254266963
0.892,0.837051971,1.254918623
0.893,0.837012291,1.255597233
0.894,0.837053387,1.256135336
0.895,0.837124736,1.256458475
0.896,0.837161176,1.257107645
0.897,0.837348945,1.257834628
0.898,0.837251579,1.258525346
0.899,0.83721116,1.26010436
0.9,0.837047769,1.260533179
0.901,0.837165429,1.261189977
0.902,0.837182958,1.261773452
0.903,0.8371674,1.262487457
0.904,0.837117882,1.263041207
0.905,0.837096879,1.263820499
0.906,0.837085028,1.264569605
0.907,0.836992796,1.265286083
0.908,0.836976494,1.265850197
0.909,0.836916252,1.266823603
0.91,0.836939456,1.267399803
0.911,0.836942231,1.268101819
0.912,0.836917902,1.268591763
0.913,0.836891129,1.269141134
0.914,0.837018177,1.2702116
0.915,0.836820376,1.270995245
0.916,0.83660735,1.271438226
0.917,0.836548144,1.272020398
0.918,0.836432959,1.272589174
0.919,0.836299604,1.27317545
0.92,0.836306303,1.273602605
0.921,0.836323264,1.274444036
0.922,0.836462323,1.275143785
0.923,0.836483548,1.275834774
0.924,0.836618165,1.27642909
0.925,0.836600408,1.276993903
0.926,0.836533829,1.277537828
0.927,0.836482314,1.278087006
0.928,0.836353903,1.278955713
0.929,0.836390099,1.279501907
0.93,0.836193132,1.279860664
0.931,0.83614364,1.280519585
0.932,0.835970364,1.281406555
0.933,0.835891456,1.282162128
0.934,0.835894111,1.282992958
0.935,0.835904152,1.283814533
0.936,0.835805935,1.284526144
0.937,0.835795869,1.285184202
0.938,0.835768463,1.285705691
0.939,0.835775874,1.286376276
0.94,0.835673059,1.286839344
0.941,0.835682681,1.287249861
0.942,0.835693641,1.287817344
0.943,0.835714641,1.288207104
0.944,0.83569379,1.289012392
0.945,0.835664349,1.290666755
0.946,0.835683864,1.291201852
0.947,0.835718974,1.291695707
0.948,0.835802313,1.292083558
0.949,0.835845639,1.292677414
0.95,0.835765827,1.293156355
0.951,0.835659985,1.293610761
0.952,0.835727404,1.29408934
0.953,0.835623176,1.294478163
0.954,0.83558504,1.295076465
0.955,0.835526344,1.2955136
0.956,0.835472919,1.295998
0.957,0.835399376,1.296459027
0.958,0.835433092,1.297134467
0.959,0.835628332,1.297720066
0.96,0.835622702,1.298088336
0.961,0.835641644,1.298450383
0.962,0.835483531,1.299005935
0.963,0.835604708,1.299351014
0.964,0.835642167,1.299877577
0.965,0.83566695,1.300487736
0.966,0.835679894,1.301130386
0.967,0.835801909,1.301730736
0.968,0.835814789,1.302383316
0.969,0.835841611,1.302904917
0.97,0.835975612,1.303595753
0.971,0.836087179,1.304197241
0.972,0.836233437,1.304931389
0.973,0.836502908,1.305599361
0.974,0.836695714,1.306088525
0.975,0.8367858,1.306661572
0.976,0.836942744,1.307162767
0.977,0.837082727,1.30776643
0.978,0.837222116,1.30838077
0.979,0.837365844,1.309064919
0.98,0.837596653,1.309656075
0.981,0.837576273,1.310159385
0.982,0.837657259,1.310694054
0.983,0.837562763,1.31098168
0.984,0.837474581,1.311670702
0.985,0.837615018,1.312163745
0.986,0.837336014,1.312639979
0.987,0.83736593,1.3130852
0.988,0.837123407,1.313490656
0.989,0.837074798,1.313718716
0.99,0.837207706,1.314292569
0.991,0.837215656,1.314778157
0.992,0.8369429,1.315277582
0.993,0.837009534,1.315830954
0.994,0.836958174,1.316267183
0.995,0.836725685,1.316767074
0.996,0.836524531,1.317189568
0.997,0.836443185,1.317478175
0.998,0.836471839,1.317830893
0.999,0.836648027,1.318361083
1,0.836843297,1.318657555
1.001,0.836847579,1.319269394
1.002,0.836725511,1.31971175
1.003,0.836881256,1.320057924
1.004,0.837272036,1.320496379
1.005,0.837244385,1.320957959
1.006,0.837364445,1.321653037
1.007,0.837299102,1.322181212
1.008,0.837408613,1.322793564
1.009,0.837507194,1.323432864
1.01,0.837627994,1.324034801
1.011,0.837674969,1.324708955
1.012,0.837783953,1.325299353
1.013,0.837799072,1.325917997
1.014,0.837898459,1.326340017
1.015,0.837932953,1.326758777
1.016,0.837855673,1.327313433
1.017,0.837828905,1.327810728
1.018,0.837967177,1.330467165
1.019,0.83786242,1.33129407
1.02,0.837532124,1.331581707
1.021,0.837264173,1.33196328
1.022,0.837021862,1.332253766
1.023,0.836989628,1.33253949
1.024,0.836748814,1.332819815
1.025,0.836539622,1.333148113
1.026,0.836605833,1.334367794
1.027,0.836618075,1.334565684
1.028,0.836657565,1.334967922
1.029,0.836529236,1.335489199
1.03,0.836450404,1.336188367
1.031,0.836281261,1.336561298
1.032,0.836311316,1.336836278
1.033,0.836397973,1.337657326
1.034,0.836405723,1.338021415
1.035,0.836570246,1.33845717
1.036,0.836712498,1.33890443
1.037,0.83679801,1.339527015
1.038,0.836633086,1.339937939
1.039,0.836408259,1.340374929
1.04,0.836149372,1.340767177
1.041,0.836009416,1.341138906
1.042,0.835764958,1.341598073
1.043,0.83592401,1.342039852
1.044,0.83586102,1.34289339
1.045,0.835672872,1.343439365
1.046,0.835696609,1.344483921
1.047,0.835636725,1.345178797
1.048,0.835657867,1.345533268
1.049,0.835646967,1.345803579
1.05,0.835591217,1.346242121
1.051,0.835541627,1.346651531
1.052,0.835547706,1.346995437
1.053,0.835426894,1.347284727
1.054,0.835127257,1.34760379
1.055,0.8349485,1.347972111
1.056,0.834807696,1.348393509
1.057,0.83466674,1.348734972
1.058,0.834542881,1.349395732
1.059,0.834469925,1.349859314
1.06,0.834386417,1.350402273
1.061,0.834179981,1.351039249
1.062,0.833993123,1.351489642
1.063,0.833906919,1.351775857
1.064,0.833983388,1.352143621
1.065,0.833925107,1.352667963
1.066,0.833926972,1.353108055
1.067,0.833771179,1.353471289
1.068,0.833542072,1.353919446
1.069,0.833373293,1.354348334
1.07,0.833055034,1.35514475
1.071,0.832876335,1.355563211
1.072,0.832687982,1.355973595
1.073,0.832690156,1.356467733
1.074,0.832663514,1.356956458
1.075,0.832465336,1.357393095
1.076,0.832261573,1.357698385
1.077,0.832087992,1.357990776
1.078,0.831927748,1.358226057
1.079,0.831914273,1.358472219
1.08,0.831847787,1.358990376
1.081,0.831850916,1.359615141
1.082,0.831786404,1.359988234
1.083,0.831761501,1.360581254
1.084,0.831740712,1.360994898
1.085,0.831769738,1.361452467
1.086,0.831848249,1.361784521
1.087,0.831763526,1.362176556
1.088,0.831797314,1.362561405
1.089,0.831686917,1.362904875
1.09,0.831727663,1.363382463
1.091,0.831701518,1.363646227
1.092,0.831746462,1.364045417
1.093,0.831834093,1.364427035
1.094,0.831788661,1.364765221
1.095,0.831624716,1.365203528
1.096,0.831707081,1.365576785
1.097,0.831794089,1.366094395
1.098,0.831745342,1.366558249
1.099,0.831851772,1.367079236
1.1,0.831926974,1.367409206
1.101,0.831839754,1.367712736
1.102,0.831730824,1.367998714
1.103,0.831759056,1.370211686
1.104,0.831805262,1.370478316
1.105,0.831907952,1.370874734
1.106,0.83199381,1.371234825
1.107,0.832201345,1.371534767
1.108,0.832330349,1.371926489
1.109,0.832438856,1.37220229
1.11,0.832605302,1.372434539
1.111,0.83269712,1.372701039
1.112,0.832690303,1.372957401
1.113,0.83282591,1.373171157
1.114,0.832971405,1.37333389
1.115,0.833157865,1.373531609
1.116,0.833314094,1.373731985
1.117,0.833529938,1.373927579
1.118,0.833682471,1.374145177
1.119,0.833778223,1.374527576
1.12,0.833965571,1.374897736
1.121,0.834141935,1.375160903
1.122,0.834285727,1.375480001
1.123,0.83431795,1.375717108
1.124,0.834362874,1.376037518
1.125,0.834468515,1.376386966
1.126,0.834556192,1.376711257
1.127,0.834632984,1.377044726
1.128,0.834775727,1.3772836
1.129,0.834855594,1.37764313
1.13,0.834958508,1.378235308
1.131,0.835225885,1.378559956
1.132,0.835269051,1.37883375
1.133,0.835315427,1.379165955
1.134,0.835487193,1.379412894
1.135,0.835684079,1.379733201
1.136,0.835762815,1.380148163
1.137,0.835964369,1.380597277
1.138,0.836224408,1.381144242
1.139,0.836633782,1.381504801
1.14,0.836791297,1.381818642
1.141,0.836991579,1.382027493
1.142,0.837227845,1.382379578
1.143,0.837409208,1.382980156
1.144,0.837552477,1.383450307
1.145,0.837593877,1.384001743
1.146,0.837654775,1.384313597
1.147,0.837806742,1.384888357
1.148,0.837981186,1.385311983
1.149,0.838009341,1.385677858
1.15,0.838090288,1.385970047
1.151,0.838172236,1.386202104
1.152,0.838184115,1.386543195
1.153,0.838416281,1.387207011
1.154,0.838550525,1.387540467
1.155,0.838536002,1.387887628
1.156,0.838614312,1.388117769
1.157,0.838686764,1.388632536
1.158,0.838778923,1.388964982
1.159,0.839057883,1.389080827
1.16,0.83922528,1.389319336
1.161,0.839339358,1.389511959
1.162,0.839502068,1.389765548
1.163,0.839677879,1.390102067
1.164,0.839914516,1.390330212
1.165,0.840087917,1.390548615
1.166,0.8400914,1.39087902
1.167,0.840079466,1.391058965
1.168,0.839992236,1.391436195
1.169,0.840020495,1.39165339
1.17,0.840060334,1.392004558
1.171,0.840087799,1.392425161
1.172,0.840184077,1.392720496
1.173,0.84030472,1.393134574
1.174,0.840403987,1.393544739
1.175,0.840490796,1.393819801
1.176,0.840601962,1.394290853
1.177,0.840753003,1.394664056
1.178,0.840997064,1.395055409
1.179,0.841167362,1.395397357
1.18,0.841288388,1.395676187
1.181,0.84151535,1.396089725
1.182,0.841736281,1.396674789
1.183,0.841818219,1.397036175
1.184,0.842024415,1.397309833
1.185,0.842205981,1.397777367
1.186,0.842320253,1.398099108
1.187,0.842531071,1.398332292
1.188,0.842788113,1.398614738
1.189,0.843031327,1.398926103
1.19,0.843166818,1.399363335
1.191,0.843406247,1.3997876
1.192,0.843681637,1.400131589
1.193,0.843816255,1.40053104
1.194,0.844103449,1.400893665
1.195,0.844315886,1.401493463
1.196,0.844599967,1.401891115
1.197,0.844848181,1.402425456
1.198,0.845212487,1.40294521
1.199,0.845483983,1.403447581
1.2,0.845833944,1.403896404
1.201,0.846111878,1.404384126
1.202,0.846308074,1.40484834
1.203,0.846532121,1.405313421
1.204,0.846862059,1.405757002
1.205,0.847157471,1.406216032
1.206,0.8473518,1.406629131
1.207,0.847607594,1.40703375
1.208,0.847665836,1.40743225
1.209,0.847746627,1.408228326
1.21,0.847957778,1.408507022
1.211,0.848208426,1.40880203
1.212,0.848204149,1.409057982
1.213,0.848290694,1.409466926
1.214,0.848570055,1.40979423
1.215,0.848784691,1.410097398
1.216,0.848791711,1.410429952
1.217,0.848872988,1.410737752
1.218,0.849122189,1.410966583
1.219,0.849331317,1.411268071
1.22,0.849372964,1.411456904
1.221,0.849418412,1.411643065
1.222,0.849389307,1.414650202
1.223,0.84937715,1.414984112
1.224,0.849509902,1.415320299
1.225,0.849456627,1.415619014
1.226,0.849571153,1.415877341
1.227,0.849872562,1.416115214
1.228,0.850028557,1.416404585
1.229,0.850212076,1.416530457
1.23,0.850387074,1.416722457
1.231,0.850511497,1.416974407
1.232,0.850446811,1.41714196
1.233,0.85069842,1.417375116
1.234,0.850875722,1.417610274
1.235,0.851083983,1.417807635
1.236,0.851229402,1.41813007
1.237,0.851384125,1.418407231
1.238,0.851455746,1.418685641
1.239,0.851416023,1.419057947
1.24,0.85137781,1.419249694
1.241,0.851513042,1.419515267
1.242,0.851530858,1.419971467
1.243,0.851511166,1.420336477
1.244,0.851374997,1.420637098
1.245,0.851425559,1.421015671
1.246,0.851466775,1.421511103
1.247,0.851481764,1.421947792
1.248,0.851592417,1.42244312
1.249,0.851600208,1.422983984
1.25,0.851634422,1.423406792
1.251,0.851595816,1.423868757
1.252,0.851518692,1.424241757
1.253,0.851592766,1.424542828
1.254,0.851585627,1.424854244
1.255,0.851604252,1.425065135
1.256,0.851615094,1.425336439
1.257,0.851611981,1.425795104
1.258,0.851557398,1.426199838
1.259,0.851752531,1.426488797
1.26,0.851922479,1.426796461
1.261,0.851932907,1.427150522
1.262,0.852019201,1.427598668
1.263,0.852145949,1.428016135
1.264,0.852361817,1.428264003
1.265,0.852409492,1.428675608
1.266,0.852583738,1.429103819
1.267,0.852716274,1.42949402
1.268,0.852749019,1.429894714
1.269,0.852752751,1.430258328
1.27,0.852732766,1.430700342
1.271,0.852699946,1.431150496
1.272,0.85272847,1.431658265
1.273,0.852710207,1.432053115
1.274,0.85278991,1.432422532
1.275,0.852787812,1.432818581
1.276,0.852837984,1.43318048
1.277,0.853042696,1.433573536
1.278,0.853190217,1.434072785
1.279,0.853214658,1.43439769
1.28,0.853376935,1.434758658
1.281,0.853275035,1.435029066
1.282,0.853241405,1.435351328
1.283,0.853181531,1.435586646
1.284,0.853058075,1.435674693
1.285,0.852874774,1.435873715
1.286,0.852618282,1.436134374
1.287,0.85259582,1.436299855
1.288,0.85262217,1.436414905
1.289,0.852475104,1.436686244
1.29,0.85243398,1.436940429
1.291,0.852325128,1.437270691
1.292,0.852199506,1.437572666
1.293,0.85223203,1.437790945
1.294,0.852273375,1.438101063
1.295,0.852217342,1.438313338
1.296,0.852167123,1.438730681
1.297,0.85244383,1.438925496
1.298,0.852446393,1.439242158
1.299,0.852496177,1.439564184
1.3,0.852641784,1.439974489
1.301,0.852678021,1.440345158
1.302,0.852648309,1.440681462
1.303,0.852575762,1.44102317
1.304,0.852590912,1.441299814
1.305,0.852750104,1.441575293
1.306,0.852850013,1.441946809
1.307,0.853041326,1.442296737
1.308,0.853179642,1.442630738
1.309,0.853331914,1.443174199
1.31,0.853451775,1.443530878
1.311,0.853516617,1.443822952
1.312,0.853540037,1.444091046
1.313,0.853607714,1.444394889
1.314,0.853779597,1.444636858
1.315,0.853731387,1.444955045
1.316,0.853702082,1.445057874
1.317,0.853756748,1.445349238
1.318,0.853713979,1.445830305
1.319,0.853729507,1.446238987
1.32,0.853819845,1.44659833
1.321,0.853658087,1.447794422
1.322,0.8537393,1.448022553
1.323,0.853744002,1.448234644
1.324,0.853884084,1.448552668
1.325,0.853871606,1.448872404
1.326,0.853841112,1.449172083
1.327,0.853767198,1.449483326
1.328,0.853773484,1.449785467
1.329,0.853746119,1.450029133
1.33,0.853649829,1.450440942
1.331,0.853687419,1.450620599
1.332,0.853676004,1.450926248
1.333,0.853603626,1.451276163
1.334,0.85360116,1.451732511
1.335,0.853443185,1.45225003
1.336,0.853253551,1.452584822
1.337,0.852963301,1.452982704
1.338,0.852855269,1.453370453
1.339,0.852852781,1.453685041
1.34,0.852822009,1.454013975
1.341,0.852671077,1.454255092
1.342,0.852513737,1.454809276
1.343,0.852447013,1.455339306
1.344,0.852374579,1.455821727
1.345,0.852377644,1.456055587
1.346,0.852172405,1.456329315
1.347,0.852313299,1.456598397
1.348,0.852073041,1.456768205
1.349,0.851884981,1.457924976
1.35,0.8519692,1.458076982
1.351,0.851894469,1.458382233
1.352,0.85189704,1.458677968
1.353,0.851707541,1.458943565
1.354,0.851745962,1.459215783
1.355,0.851739651,1.459475839
1.356,0.851723632,1.459781052
1.357,0.851660996,1.459965252
1.358,0.851695196,1.460099148
1.359,0.851684777,1.460352687
1.36,0.851713986,1.460569975
1.361,0.851893375,1.460850502
1.362,0.852109432,1.461323165
1.363,0.852182921,1.46159182
1.364,0.852282083,1.461945398
1.365,0.852232013,1.462698139
1.366,0.852277986,1.462861833
1.367,0.852358451,1.46305656
1.368,0.85249832,1.46325966
1.369,0.852735875,1.463518643
1.37,0.852823506,1.463647824
1.371,0.852894851,1.463798747
1.372,0.853106389,1.463844764
1.373,0.853396465,1.46390783
1.374,0.853579478,1.464150893
1.375,0.853535105,1.464419028
1.376,0.853700947,1.464756762
1.377,0.853672412,1.464843387
1.378,0.853529546,1.464999597
1.379,0.853673042,1.465345225
1.38,0.853679721,1.465617884
1.381,0.853727707,1.465884681
1.382,0.853930817,1.466237934
1.383,0.854052206,1.466488472
1.384,0.854287117,1.466818425
1.385,0.854531493,1.466977476
1.386,0.854751848,1.467247355
1.387,0.854929731,1.46737941
1.388,0.854988777,1.467569653
1.389,0.855094654,1.467874431
1.39,0.855159635,1.468199677
1.391,0.855257498,1.468398855
1.392,0.855457773,1.468593774
1.393,0.855630279,1.468911199
1.394,0.855825131,1.469149492
1.395,0.855821929,1.469440087
1.396,0.856010339,1.46970054
1.397,0.856068241,1.469872102
1.398,0.856205953,1.470152623
1.399,0.856216729,1.470999383
1.4,0.856259761,1.471465508
1.401,0.856210724,1.471601258
1.402,0.856259291,1.47183753
1.403,0.856415319,1.472020723
1.404,0.856505731,1.472237941
1.405,0.856477701,1.472291116
1.406,0.856649166,1.472578784
1.407,0.856703374,1.472669886
1.408,0.856778635,1.472917494
1.409,0.856843903,1.473660243
1.41,0.85702375,1.473707291
1.411,0.857128705,1.473853061
1.412,0.857178165,1.474184065
1.413,0.857142646,1.474450102
1.414,0.857277246,1.474871539
1.415,0.857252951,1.475388342
1.416,0.857335779,1.475581777
1.417,0.857406885,1.475897764
1.418,0.857596665,1.476213479
1.419,0.857764187,1.476502172
1.42,0.85791779,1.476698085
1.421,0.858142613,1.476927217
1.422,0.858354523,1.477230064
1.423,0.858506977,1.477421971
1.424,0.858628586,1.477793206
1.425,0.85872923,1.478027478
1.426,0.858861665,1.478148032
1.427,0.858968804,1.478428914
1.428,0.859204756,1.478607767
1.429,0.859393345,1.478803994
1.43,0.859635214,1.479106843
1.431,0.85989339,1.479379207
1.432,0.860073321,1.479580174
1.433,0.860287861,1.479881085
1.434,0.860516076,1.480143034
1.435,0.860680075,1.48040589
1.436,0.860830538,1.480770921
1.437,0.861116791,1.481100494
1.438,0.861317804,1.481414875
1.439,0.861538518,1.481608821
1.44,0.861718983,1.482606623
1.441,0.861810741,1.482881694
1.442,0.861958599,1.483341701
1.443,0.862154537,1.48374479
1.444,0.862417344,1.484003949
1.445,0.862712535,1.484376975
1.446,0.862992409,1.484743805
1.447,0.863229401,1.485029792
1.448,0.863344924,1.485374499
1.449,0.863614291,1.485633328
1.45,0.86402121,1.485979356
1.451,0.864317404,1.486301167
1.452,0.864563127,1.486514045
1.453,0.864816289,1.486824221
1.454,0.864889358,1.487143453
1.455,0.865005185,1.48758567
1.456,0.865031006,1.488136977
1.457,0.865180556,1.48850853
1.458,0.865348374,1.489019094
1.459,0.865615197,1.489388805
1.46,0.865704734,1.489781095
1.461,0.86590947,1.489981251
1.462,0.865984581,1.490308984
