Pose/Time (ns),TEM-1/Ampicillin - PersScore 0.588 PoseScore 0.991,TEM-Ala237Arg/Ampicillin - PersScore 0.145 PoseScore 1.920
7.578,1.002065638,1.812321717
7.579,1.00207117,1.812365592
7.58,1.002075708,1.812418531
7.581,1.002057113,1.812484196
7.582,1.002102739,1.812570721
7.583,1.002168196,1.812639877
7.584,1.002188017,1.812633809
7.585,1.002178375,1.812636144
7.586,1.002240948,1.812674501
7.587,1.002239168,1.812706096
7.588,1.002282411,1.812752457
7.589,1.002331283,1.81290227
7.59,1.002375739,1.813048096
7.591,1.002379753,1.813145647
7.592,1.002395751,1.813227689
7.593,1.002346306,1.813250252
7.594,1.002336162,1.813304455
7.595,1.002297433,1.81340334
7.596,1.002226684,1.813535231
7.597,1.002172155,1.813600667
7.598,1.002124962,1.813746114
7.599,1.002040784,1.813822206
7.6,1.002015827,1.813886112
7.601,1.002034591,1.813930327
7.602,1.002027667,1.813999658
7.603,1.002067189,1.814067175
7.604,1.002073456,1.814151523
7.605,1.002083065,1.814193724
7.606,1.002099619,1.814267027
7.607,1.002106568,1.814344093
7.608,1.002143694,1.814361292
7.609,1.002167857,1.814432432
7.61,1.002195903,1.814473223
7.611,1.002248041,1.814490672
7.612,1.002345889,1.814515272
7.613,1.002419192,1.814608033
7.614,1.002493094,1.814663928
7.615,1.00254956,1.814780502
7.616,1.002608717,1.814839703
7.617,1.002679589,1.814886283
7.618,1.002736992,1.814926534
7.619,1.002747885,1.815002896
7.62,1.002796831,1.815013002
7.621,1.002862922,1.815085914
7.622,1.002925777,1.815162606
7.623,1.002930469,1.81523746
7.624,1.002926485,1.815307448
7.625,1.002892646,1.815356816
7.626,1.002895537,1.815379549
7.627,1.002904115,1.815461707
7.628,1.002927107,1.815490163
7.629,1.002995709,1.815506972
7.63,1.003043185,1.815598348
7.631,1.003073059,1.815630389
7.632,1.003145848,1.815724622
7.633,1.003206007,1.81576456
7.634,1.003238966,1.815776286
7.635,1.00330581,1.815779914
7.636,1.003338021,1.815903929
7.637,1.003298558,1.816025472
7.638,1.00327609,1.816136001
7.639,1.003340259,1.816259054
7.64,1.003374792,1.816333262
7.641,1.003346181,1.816434697
7.642,1.003311121,1.816495482
7.643,1.003324793,1.816568855
7.644,1.00331719,1.816663697
7.645,1.003305098,1.816702034
7.646,1.003288841,1.816746594
7.647,1.003255448,1.816778732
7.648,1.003333709,1.816854297
7.649,1.003349905,1.816894467
7.65,1.003370175,1.816937395
7.651,1.003430372,1.817043252
7.652,1.003420096,1.817115713
7.653,1.003413461,1.817170444
7.654,1.00344917,1.817264687
7.655,1.003478755,1.817351231
7.656,1.003471214,1.817453923
7.657,1.003464938,1.817551924
7.658,1.003500149,1.817633797
7.659,1.003502791,1.817709931
7.66,1.003523661,1.817826055
7.661,1.003558995,1.817888108
7.662,1.003598826,1.817992249
7.663,1.003655734,1.818090293
7.664,1.003684902,1.818139775
7.665,1.003654461,1.81816831
7.666,1.003667696,1.81820645
7.667,1.003679428,1.818301472
7.668,1.003714065,1.818380312
7.669,1.003735679,1.818427064
7.67,1.003757103,1.818444821
7.671,1.003779073,1.818469759
7.672,1.003801999,1.818541508
7.673,1.003825077,1.818607265
7.674,1.003886461,1.818618795
7.675,1.003872001,1.818657044
7.676,1.003880602,1.818687001
7.677,1.003888157,1.818729091
7.678,1.003908412,1.818800594
7.679,1.003949326,1.818847779
7.68,1.003986032,1.818930527
7.681,1.004030239,1.818952077
7.682,1.004094822,1.818973747
7.683,1.004115324,1.818997335
7.684,1.004090615,1.819069657
7.685,1.004094824,1.819182494
7.686,1.004084834,1.819291021
7.687,1.004119734,1.819377866
7.688,1.004107437,1.819477983
7.689,1.004132683,1.819553938
7.69,1.004154743,1.819701492
7.691,1.004183595,1.819802128
7.692,1.004272465,1.819941311
7.693,1.004312505,1.820089564
7.694,1.004354985,1.820201971
7.695,1.004408751,1.820383787
7.696,1.004448361,1.820500422
7.697,1.004492037,1.820548031
7.698,1.004506393,1.82061347
7.699,1.004515787,1.820709155
7.7,1.004500217,1.82082267
7.701,1.004507771,1.820937846
7.702,1.004523267,1.820985988
7.703,1.004486225,1.821061662
7.704,1.004448177,1.821159259
7.705,1.004484328,1.82123793
7.706,1.004481779,1.82132062
7.707,1.004446748,1.821392436
7.708,1.004414415,1.821458133
7.709,1.004405755,1.821540875
7.71,1.004424712,1.8216075
7.711,1.004362682,1.821672603
7.712,1.004339069,1.821754176
7.713,1.004309713,1.821844643
7.714,1.004293936,1.82192431
7.715,1.004229079,1.821980604
7.716,1.004197209,1.822065256
7.717,1.004149416,1.822185328
7.718,1.00409435,1.822302687
7.719,1.004063335,1.822412713
7.72,1.004012105,1.822526816
7.721,1.003982525,1.822658762
7.722,1.003939412,1.822775606
7.723,1.00389566,1.822899933
7.724,1.003848745,1.823004791
7.725,1.003818484,1.823206952
7.726,1.003805801,1.823346261
7.727,1.003763681,1.823430148
7.728,1.003703942,1.823616975
7.729,1.003671039,1.823718322
7.73,1.003642584,1.823873201
7.731,1.003640061,1.824025675
7.732,1.003619566,1.824201784
7.733,1.003636574,1.824321956
7.734,1.003609312,1.824434056
7.735,1.003569018,1.824551219
7.736,1.00352345,1.824656734
7.737,1.003501292,1.824770893
7.738,1.00345328,1.824886854
7.739,1.003455297,1.825045354
7.74,1.003430899,1.825151858
7.741,1.003362742,1.825236097
7.742,1.003327751,1.825353406
7.743,1.003310738,1.825501912
7.744,1.003284929,1.825640456
7.745,1.003220761,1.825686056
7.746,1.003180467,1.825797745
7.747,1.00311,1.825902256
7.748,1.003076054,1.825974682
7.749,1.003051029,1.826133917
7.75,1.002991748,1.826249649
7.751,1.00295156,1.826351468
7.752,1.002931988,1.826427065
7.753,1.002930674,1.826554053
7.754,1.002910256,1.826671234
7.755,1.002869302,1.826826298
7.756,1.002843169,1.826948922
7.757,1.002833611,1.827070827
7.758,1.002847756,1.827202138
7.759,1.002856029,1.82735257
7.76,1.002833551,1.827499099
7.761,1.002829719,1.827623331
7.762,1.002794277,1.827721737
7.763,1.002762252,1.827831975
7.764,1.002726306,1.827995673
7.765,1.00272076,1.828101331
7.766,1.002701667,1.828239968
7.767,1.002701255,1.828366991
7.768,1.002706647,1.828503069
7.769,1.002697583,1.828649521
7.77,1.002637304,1.828810495
7.771,1.002610952,1.828946125
7.772,1.002521844,1.829070858
7.773,1.002480212,1.829155887
7.774,1.002455197,1.82924769
7.775,1.002365579,1.829402375
7.776,1.002255239,1.829521196
7.777,1.00215208,1.829634229
7.778,1.00208277,1.829766987
7.779,1.00203569,1.829878889
7.78,1.001967639,1.829982165
7.781,1.001890033,1.830122973
7.782,1.001772677,1.830189634
7.783,1.001751898,1.830295983
7.784,1.001729274,1.830412661
7.785,1.00164197,1.830534453
7.786,1.001542748,1.830647567
7.787,1.001498445,1.830741101
7.788,1.001496176,1.830830026
7.789,1.001463905,1.830905829
7.79,1.001411965,1.831012193
7.791,1.001376323,1.831058526
7.792,1.001355439,1.831135704
7.793,1.001280639,1.831255874
7.794,1.001251139,1.831329392
7.795,1.001222481,1.831435313
7.796,1.001162046,1.831516847
7.797,1.001120954,1.831636466
7.798,1.001079016,1.831769784
7.799,1.001025896,1.831919225
7.8,1.000976475,1.832024644
7.801,1.000938027,1.83212878
7.802,1.000869042,1.832229179
7.803,1.000821286,1.832325556
7.804,1.000793217,1.832369423
7.805,1.000749737,1.83246205
7.806,1.000753249,1.832586797
7.807,1.00072486,1.832678785
7.808,1.000689937,1.832788832
7.809,1.000671743,1.832963229
7.81,1.000631557,1.833071192
7.811,1.000590004,1.833170373
7.812,1.00055886,1.833283314
7.813,1.000518706,1.833348043
7.814,1.000470572,1.833411002
7.815,1.000394363,1.833475626
7.816,1.000380092,1.833619712
7.817,1.00038635,1.833677788
7.818,1.000353785,1.833733685
7.819,1.000322125,1.83378501
7.82,1.00028891,1.833887461
7.821,1.000262952,1.834024945
7.822,1.000190575,1.834125301
7.823,1.000225516,1.834206714
7.824,1.000238007,1.834280331
7.825,1.000258902,1.834346688
7.826,1.000314752,1.83447888
7.827,1.000341664,1.834613153
7.828,1.00031057,1.834759191
7.829,1.00030374,1.834860099
7.83,1.000295092,1.834986082
7.831,1.000222185,1.835107334
7.832,1.000172096,1.835285298
7.833,1.000110492,1.835447621
7.834,1.000016605,1.835624897
7.835,0.999920553,1.835811036
7.836,0.99990132,1.835955497
7.837,0.999817209,1.836101874
7.838,0.999743332,1.836273697
7.839,0.999659259,1.836465489
7.84,0.999586754,1.836601705
7.841,0.999537171,1.836763395
7.842,0.999499489,1.836885134
7.843,0.999430874,1.837014158
7.844,0.999351486,1.83715515
7.845,0.999288029,1.837282866
7.846,0.999191083,1.837402737
7.847,0.999078414,1.837497685
7.848,0.998946714,1.837648006
7.849,0.998831095,1.837809733
7.85,0.998716651,1.837867538
7.851,0.998594947,1.837944039
7.852,0.998511112,1.838022267
7.853,0.998438529,1.838130215
7.854,0.998378711,1.838218798
7.855,0.998284989,1.838347775
7.856,0.998195196,1.838398774
7.857,0.998115278,1.838483399
7.858,0.998047248,1.838591196
7.859,0.998014418,1.83873093
7.86,0.997983293,1.838877876
7.861,0.997898819,1.838996339
7.862,0.997837837,1.839099172
7.863,0.997783618,1.839275928
7.864,0.997714847,1.839414875
7.865,0.997634111,1.839529822
7.866,0.997619806,1.839703992
7.867,0.99754839,1.839881855
7.868,0.99751226,1.840015392
7.869,0.997423363,1.840167367
7.87,0.99735557,1.840324775
7.871,0.997257636,1.840386903
7.872,0.997152536,1.840423655
7.873,0.997080741,1.840467803
7.874,0.997018691,1.840569375
7.875,0.996911979,1.840688684
7.876,0.996839117,1.840843623
7.877,0.99679826,1.840945763
7.878,0.996714838,1.841094387
7.879,0.996644202,1.841242724
7.88,0.996561337,1.841357509
7.881,0.996505217,1.841444816
7.882,0.996458843,1.841562119
7.883,0.996327491,1.841683677
7.884,0.996253057,1.841814916
7.885,0.996168522,1.841963331
7.886,0.99611005,1.842046006
7.887,0.996002481,1.842182574
7.888,0.99588387,1.842328434
7.889,0.995830896,1.842477192
7.89,0.995773573,1.842620528
7.891,0.995663066,1.842826397
7.892,0.995597683,1.843018454
7.893,0.995574255,1.84315309
7.894,0.995476974,1.843251483
7.895,0.995428086,1.843439811
7.896,0.995348156,1.843605468
7.897,0.995268747,1.843749251
7.898,0.995254121,1.843895693
7.899,0.995176354,1.844044895
7.9,0.995089286,1.844228021
7.901,0.995009872,1.844367961
7.902,0.994926606,1.844500189
7.903,0.99485617,1.844634862
7.904,0.994773452,1.844728175
7.905,0.994707059,1.84483652
7.906,0.994636512,1.84500738
7.907,0.994568771,1.845099436
7.908,0.994511543,1.845180487
7.909,0.994458541,1.845296357
7.91,0.994391174,1.845366869
7.911,0.994288793,1.845439591
7.912,0.994211547,1.845581675
7.913,0.994142627,1.845712756
7.914,0.994103585,1.845838206
7.915,0.994040077,1.845922424
7.916,0.9940045,1.84598186
7.917,0.993979432,1.846082459
7.918,0.993909619,1.846191343
7.919,0.993842664,1.846287489
7.92,0.993763532,1.846415127
7.921,0.993665932,1.846550358
7.922,0.993603001,1.846678821
7.923,0.993565833,1.846785595
7.924,0.993494729,1.846911127
7.925,0.993429871,1.847084568
7.926,0.993367186,1.847228168
7.927,0.993274328,1.847300975
7.928,0.993197507,1.847436243
7.929,0.993157786,1.847579934
7.93,0.993101412,1.84776518
7.931,0.993083991,1.847938572
7.932,0.99304359,1.848080502
7.933,0.992972921,1.848237961
7.934,0.992977622,1.84844121
7.935,0.99300328,1.848581025
7.936,0.992952152,1.848754665
7.937,0.992928506,1.848906063
7.938,0.992889667,1.849079787
7.939,0.992851926,1.849215181
7.94,0.992820994,1.849364844
7.941,0.992804152,1.849437998
7.942,0.992780847,1.849526639
7.943,0.992741425,1.849632382
7.944,0.992695087,1.849753532
7.945,0.992672761,1.849920151
7.946,0.992616977,1.850086598
7.947,0.992603221,1.850349047
7.948,0.992572424,1.850521365
7.949,0.992560453,1.850683065
7.95,0.992551593,1.850852998
7.951,0.992519542,1.850995485
7.952,0.992452145,1.851177924
7.953,0.992429124,1.851366884
7.954,0.992316383,1.85156923
7.955,0.992333436,1.851775826
7.956,0.992267456,1.851912713
7.957,0.992193666,1.852045402
7.958,0.992138458,1.85215106
7.959,0.992165219,1.852312333
7.96,0.992149321,1.85247629
7.961,0.992147532,1.852612702
7.962,0.992167774,1.85270307
7.963,0.992170533,1.852863814
7.964,0.99213669,1.852971879
7.965,0.99213332,1.853064414
7.966,0.992095879,1.853193769
7.967,0.992006307,1.853336611
7.968,0.991983634,1.853487065
7.969,0.991925648,1.85367077
7.97,0.991911975,1.853811919
7.971,0.991792364,1.853932471
7.972,0.991789844,1.854010681
7.973,0.991828067,1.85412886
7.974,0.991770478,1.854228768
7.975,0.991736191,1.854334293
7.976,0.991707461,1.854448792
7.977,0.991629456,1.854550338
7.978,0.991594133,1.854685398
7.979,0.99157648,1.854843147
7.98,0.991557799,1.855041213
7.981,0.991538939,1.855219398
7.982,0.991509552,1.855341497
7.983,0.991488198,1.855501326
7.984,0.991427081,1.85558371
7.985,0.991328123,1.855734045
7.986,0.991252322,1.855835723
7.987,0.991187264,1.855991168
7.988,0.991130027,1.856085696
7.989,0.991073798,1.856199849
7.99,0.990971909,1.856276873
7.991,0.990895728,1.856388353
7.992,0.990846782,1.856497248
7.993,0.990819782,1.856620167
7.994,0.990784703,1.856741731
7.995,0.990745102,1.856842683
7.996,0.990668755,1.856972418
7.997,0.990635407,1.857128062
7.998,0.990585775,1.857302889
7.999,0.990535033,1.857448584
8,0.990486383,1.857647125
8.001,0.990403726,1.857819522
8.002,0.990337295,1.857997953
8.003,0.990298335,1.8581626
8.004,0.99022681,1.858347576
8.005,0.99019495,1.85853053
8.006,0.990114428,1.858695895
8.007,0.990040557,1.858881725
8.008,0.989977708,1.85908083
8.009,0.98993052,1.85930666
8.01,0.989905479,1.859482375
8.011,0.989845975,1.859714878
8.012,0.989819094,1.859883228
8.013,0.989749917,1.860094807
8.014,0.989682292,1.860344245
8.015,0.989685293,1.860551354
8.016,0.989595288,1.860757543
8.017,0.989538697,1.860986213
8.018,0.989512755,1.861229425
8.019,0.989405476,1.861411946
8.02,0.989364178,1.861571529
8.021,0.989303816,1.861751906
8.022,0.98930317,1.861907
8.023,0.989296614,1.862097458
8.024,0.989261825,1.862337762
8.025,0.989223288,1.862517495
8.026,0.98920577,1.862731847
8.027,0.989077107,1.86288507
8.028,0.988952937,1.863031366
8.029,0.988863066,1.863220799
8.03,0.988773798,1.863346568
8.031,0.988736352,1.863492654
8.032,0.98868906,1.863657067
8.033,0.988596962,1.863839686
8.034,0.988534361,1.864039078
8.035,0.988496601,1.864236083
8.036,0.988425467,1.86442526
8.037,0.988359941,1.864608589
8.038,0.988341206,1.864792022
8.039,0.988266919,1.865021782
8.04,0.988240851,1.865218756
8.041,0.988182765,1.865322531
8.042,0.988107967,1.865429967
8.043,0.988084143,1.865556679
8.044,0.988032368,1.865632866
8.045,0.987934589,1.865755627
8.046,0.987869583,1.865772819
8.047,0.987808109,1.865842295
8.048,0.987725558,1.865926898
8.049,0.987648361,1.866077618
8.05,0.987554771,1.866248968
8.051,0.987527097,1.866467763
8.052,0.98746193,1.866638535
8.053,0.987405752,1.866759678
8.054,0.987412272,1.866938214
8.055,0.987404853,1.867135606
8.056,0.987373189,1.86734371
8.057,0.987339018,1.867535948
8.058,0.98729083,1.86766483
8.059,0.987218589,1.867786174
8.06,0.987179499,1.867923783
8.061,0.987124589,1.86809979
8.062,0.987043006,1.868251037
8.063,0.986973782,1.868394243
8.064,0.986940914,1.868585843
8.065,0.986913564,1.868692283
8.066,0.986917721,1.868830839
8.067,0.986917096,1.868944615
8.068,0.986831745,1.869012789
8.069,0.986764764,1.869067248
8.07,0.986643949,1.869192637
8.071,0.986592763,1.869349526
8.072,0.986533215,1.869480872
8.073,0.986516835,1.869550899
8.074,0.986474607,1.869670121
8.075,0.986418492,1.869836285
8.076,0.986367089,1.869988123
8.077,0.986319194,1.870143671
8.078,0.986326574,1.870268104
8.079,0.986304837,1.870379546
8.08,0.986224022,1.87052999
8.081,0.986113884,1.870704763
8.082,0.986045622,1.870754757
8.083,0.985947437,1.870794461
8.084,0.985870443,1.870862237
8.085,0.985835094,1.870987761
8.086,0.985792318,1.871104253
8.087,0.985714661,1.8712249
8.088,0.985660473,1.871325779
8.089,0.985639034,1.87137545
8.09,0.98559919,1.871437005
8.091,0.985614193,1.871506436
8.092,0.985550634,1.87160831
8.093,0.985517547,1.871735007
8.094,0.985497991,1.871816155
8.095,0.985500826,1.87197517
8.096,0.985491657,1.872089459
8.097,0.985505031,1.872159735
8.098,0.985511559,1.872294448
8.099,0.985434186,1.872366047
8.1,0.985403248,1.872501169
8.101,0.985418623,1.872726039
8.102,0.985437402,1.872930517
8.103,0.985473197,1.87306964
8.104,0.985471542,1.873175948
8.105,0.985440137,1.873268448
8.106,0.985386209,1.873342568
8.107,0.985410187,1.873492809
8.108,0.985443001,1.873596095
8.109,0.98547177,1.873662961
8.11,0.985500918,1.873761814
8.111,0.985564576,1.873925051
8.112,0.985574116,1.874120729
8.113,0.985645279,1.874286314
8.114,0.985706519,1.874443506
8.115,0.985762044,1.874480933
8.116,0.985813207,1.874561024
8.117,0.985852284,1.874751354
8.118,0.985907259,1.874911538
8.119,0.985982474,1.875066902
8.12,0.985987021,1.875233722
8.121,0.985962677,1.875337599
8.122,0.986004004,1.875564272
8.123,0.985958015,1.875707793
8.124,0.985962135,1.875876877
8.125,0.985964587,1.876025264
8.126,0.985992362,1.87600535
8.127,0.986052016,1.876085642
8.128,0.986125859,1.876173494
8.129,0.986170213,1.876210452
8.13,0.986263996,1.876339746
8.131,0.986250402,1.876448298
8.132,0.986225721,1.876583328
8.133,0.986189316,1.876602302
8.134,0.986110783,1.876666587
8.135,0.986105849,1.876752945
8.136,0.986128859,1.876891729
8.137,0.986160538,1.877028762
8.138,0.986160744,1.877112053
8.139,0.986183883,1.877229654
8.14,0.986133928,1.877320091
8.141,0.986141623,1.877472309
8.142,0.986117764,1.877617906
8.143,0.986072691,1.877795152
8.144,0.986063552,1.877918394
8.145,0.986038765,1.878048274
8.146,0.986032019,1.878229283
8.147,0.985995517,1.878424119
8.148,0.985927924,1.878480597
8.149,0.985943295,1.878595128
8.15,0.985983855,1.87864717
8.151,0.986025354,1.878669357
8.152,0.986013076,1.878751589
8.153,0.985992903,1.878877359
8.154,0.985945505,1.878993904
8.155,0.985897042,1.879176559
8.156,0.985861424,1.879287492
8.157,0.985847092,1.879363131
8.158,0.985857183,1.879527824
8.159,0.98590156,1.879631404
8.16,0.985914346,1.879724091
8.161,0.985929122,1.879867569
8.162,0.985967357,1.880006176
8.163,0.986040688,1.880167539
8.164,0.986083249,1.880293232
8.165,0.98609258,1.880373148
8.166,0.986099102,1.880552534
8.167,0.986129564,1.880645675
8.168,0.986181348,1.880787513
8.169,0.986192147,1.880989093
8.17,0.986205743,1.881203262
8.171,0.98619088,1.881334066
8.172,0.986182004,1.88146131
8.173,0.986201952,1.881653031
8.174,0.986219184,1.881807031
8.175,0.986224214,1.881938403
8.176,0.986216389,1.88195929
8.177,0.986206172,1.881963754
8.178,0.986228755,1.882060419
8.179,0.98623486,1.882099686
8.18,0.986270718,1.88207089
8.181,0.986317675,1.882084365
8.182,0.986351903,1.882193376
8.183,0.986409461,1.882280318
8.184,0.986413031,1.882433995
8.185,0.986449736,1.88259085
8.186,0.986491022,1.882681129
8.187,0.986519887,1.88279078
8.188,0.986509403,1.882845535
8.189,0.986549817,1.882922423
8.19,0.986583843,1.882995749
8.191,0.986634877,1.883024108
8.192,0.986678507,1.883087055
8.193,0.986694474,1.883171097
8.194,0.986694778,1.883296811
8.195,0.986736021,1.883373467
8.196,0.98679061,1.883503106
8.197,0.98684656,1.8836433
8.198,0.986916399,1.883755232
8.199,0.986958178,1.883903861
8.2,0.987020785,1.884008371
8.201,0.987077621,1.884063625
8.202,0.987109682,1.884104995
8.203,0.987146907,1.884227403
8.204,0.98714552,1.88429546
8.205,0.98717178,1.884326121
8.206,0.98718827,1.884404664
8.207,0.987217442,1.884545597
8.208,0.987251753,1.884660401
8.209,0.987327446,1.884752858
8.21,0.987379561,1.884885657
8.211,0.987438197,1.885005133
8.212,0.987515256,1.885021959
8.213,0.987558338,1.88505611
8.214,0.987610006,1.885141086
8.215,0.987688771,1.885157221
8.216,0.987765836,1.885164177
8.217,0.987768987,1.885324573
8.218,0.98784169,1.885399537
8.219,0.987853927,1.885477591
8.22,0.987891722,1.88551182
8.221,0.987914041,1.885561738
8.222,0.987916734,1.885625324
8.223,0.987961468,1.885650195
8.224,0.988023918,1.885664804
8.225,0.988052931,1.885627513
8.226,0.988096843,1.885642321
8.227,0.988132804,1.885664307
8.228,0.988141933,1.885665869
8.229,0.988150355,1.885678788
8.23,0.988167811,1.885716309
8.231,0.988226008,1.885838905
8.232,0.988231855,1.885892089
8.233,0.988239455,1.886005901
8.234,0.988249902,1.886098969
8.235,0.98826196,1.886157159
8.236,0.988259352,1.886204909
8.237,0.988262993,1.886356032
8.238,0.988279792,1.886442483
8.239,0.988299863,1.886629229
8.24,0.988310413,1.886703939
8.241,0.988319771,1.886807415
8.242,0.98832084,1.886874532
8.243,0.988331851,1.886912836
8.244,0.988378839,1.886994957
8.245,0.988376363,1.887045031
8.246,0.988370416,1.887109345
8.247,0.988379682,1.887221882
8.248,0.988382463,1.887312847
8.249,0.988426507,1.887398124
8.25,0.988448096,1.887482614
8.251,0.988490394,1.887511446
8.252,0.988472292,1.887573251
8.253,0.988519334,1.887621438
8.254,0.988556361,1.887715627
8.255,0.988584646,1.887830699
8.256,0.988584069,1.887882616
8.257,0.988606908,1.887903491
8.258,0.988608142,1.888025602
8.259,0.988593294,1.88819259
8.26,0.988595152,1.888315374
8.261,0.988659738,1.888434759
8.262,0.98869946,1.888506553
8.263,0.988731723,1.888639594
8.264,0.988805826,1.888760441
8.265,0.988808738,1.888845189
8.266,0.988848048,1.889003523
8.267,0.988863049,1.889108259
8.268,0.988897916,1.889173295
8.269,0.988929709,1.889301
8.27,0.988983577,1.889360155
8.271,0.988992266,1.889372505
8.272,0.988972509,1.889495775
8.273,0.988981729,1.889494728
8.274,0.989012739,1.88951161
8.275,0.989017141,1.889525103
8.276,0.98905163,1.889541845
8.277,0.989063473,1.889551373
8.278,0.989084287,1.889515541
8.279,0.989065888,1.889503703
8.28,0.989060983,1.889488045
8.281,0.989056392,1.889477848
8.282,0.989070947,1.889474161
8.283,0.989087232,1.889482459
8.284,0.989088507,1.889514121
8.285,0.989077664,1.889504481
8.286,0.989103864,1.889489765
8.287,0.989086968,1.889512997
8.288,0.98909645,1.889548158
8.289,0.989109046,1.889530967
8.29,0.989113659,1.88960267
8.291,0.989128443,1.889691871
8.292,0.989101431,1.889894824
8.293,0.989072909,1.889974201
8.294,0.989105713,1.890042578
8.295,0.989069037,1.890060375
8.296,0.989055404,1.890057369
8.297,0.989049664,1.890149481
8.298,0.989018757,1.890153548
8.299,0.989026415,1.890275673
8.3,0.989015257,1.89033089
8.301,0.988982431,1.890447017
8.302,0.988930217,1.890406555
8.303,0.988970808,1.890421815
8.304,0.989008081,1.890411266
8.305,0.989040406,1.890464226
8.306,0.989031584,1.890475218
8.307,0.988995877,1.890652967
8.308,0.988982757,1.890812183
8.309,0.988970375,1.890967963
8.31,0.988972298,1.891003209
8.311,0.988967148,1.891069894
8.312,0.988951699,1.891173542
8.313,0.988987,1.891288164
8.314,0.9889679,1.891445221
8.315,0.988975607,1.891568465
8.316,0.988941924,1.89168198
8.317,0.988925196,1.89175163
8.318,0.98891888,1.891750084
8.319,0.98894803,1.891827243
8.32,0.988926894,1.891904439
8.321,0.988946935,1.891978858
8.322,0.9889507,1.892016755
8.323,0.988912442,1.892017918
8.324,0.988872816,1.892097094
8.325,0.988818974,1.892180297
8.326,0.988795043,1.892251731
8.327,0.98878956,1.892342311
8.328,0.988747798,1.892435221
8.329,0.988672415,1.892496889
8.33,0.988569042,1.892578178
8.331,0.988492617,1.892600191
8.332,0.988439581,1.892646037
8.333,0.988394103,1.892646437
8.334,0.988374981,1.892642424
8.335,0.988308767,1.892625838
8.336,0.98827769,1.892633824
8.337,0.988191252,1.892618448
8.338,0.988181076,1.892576568
8.339,0.988162854,1.892538469
8.34,0.988123393,1.892510036
8.341,0.988119806,1.892556658
8.342,0.988034478,1.892502491
8.343,0.988012513,1.892437574
8.344,0.987954798,1.892387805
8.345,0.98789588,1.892367253
8.346,0.987881242,1.892320114
8.347,0.987827228,1.892271524
8.348,0.987785687,1.892233731
8.349,0.987756784,1.892193805
8.35,0.987751491,1.892156148
8.351,0.987725561,1.892094653
8.352,0.987726576,1.89207348
8.353,0.987717516,1.89203599
8.354,0.987715403,1.892007839
8.355,0.987690769,1.891961171
8.356,0.987664616,1.891926285
8.357,0.987655856,1.891910839
8.358,0.98765397,1.891870168
8.359,0.987642496,1.891817069
8.36,0.987625198,1.891826512
8.361,0.987609141,1.891801932
8.362,0.987547417,1.891785625
8.363,0.987450245,1.891747352
8.364,0.987388388,1.891711956
8.365,0.98739194,1.891665509
8.366,0.987351395,1.891683343
8.367,0.987324005,1.891677893
8.368,0.987300768,1.891753165
8.369,0.987290748,1.891828013
8.37,0.987316996,1.891861704
8.371,0.987336381,1.891872831
8.372,0.987354087,1.891872963
8.373,0.98738646,1.892020295
8.374,0.987417267,1.892113212
8.375,0.987372217,1.892116958
8.376,0.987357807,1.892099066
8.377,0.987373302,1.892107035
8.378,0.987382961,1.89208825
8.379,0.987382228,1.89207338
8.38,0.987364113,1.892171197
8.381,0.987359334,1.89229433
8.382,0.987369215,1.892394513
8.383,0.98731975,1.892428937
8.384,0.987329404,1.892433433
8.385,0.987309083,1.892430254
8.386,0.987305606,1.892422428
8.387,0.98729582,1.892403547
8.388,0.987248496,1.892395471
8.389,0.987225513,1.892468229
8.39,0.987187229,1.892521727
8.391,0.987192274,1.892635882
8.392,0.987166025,1.892697584
8.393,0.987131116,1.89283829
8.394,0.987139059,1.892984416
8.395,0.987153125,1.89301829
8.396,0.987192616,1.893195042
8.397,0.987199795,1.893350985
8.398,0.987164745,1.893480676
8.399,0.987158847,1.893614202
8.4,0.987125907,1.893678615
8.401,0.987067435,1.893710582
8.402,0.987032044,1.893820877
8.403,0.987042757,1.893884134
8.404,0.987011289,1.89393708
8.405,0.986942592,1.894105031
8.406,0.986978436,1.894248734
8.407,0.986947802,1.894449703
8.408,0.986883823,1.894609471
8.409,0.986860255,1.894777484
8.41,0.986850268,1.894843491
8.411,0.986816501,1.894965938
8.412,0.986794802,1.895110133
8.413,0.986765626,1.895164699
8.414,0.986749354,1.895193476
8.415,0.986769387,1.895200955
8.416,0.986789053,1.89532989
8.417,0.986779099,1.895489562
8.418,0.986786396,1.89565477
8.419,0.986754802,1.895733595
8.42,0.986774542,1.895932169
8.421,0.986739011,1.895995836
8.422,0.986698525,1.89616247
8.423,0.986692412,1.896313245
8.424,0.986698505,1.896526673
8.425,0.986631385,1.896703873
8.426,0.986640253,1.89691269
8.427,0.986610321,1.89704782
8.428,0.986658904,1.897081217
8.429,0.986684999,1.897150289
8.43,0.986732379,1.897234383
8.431,0.986663487,1.897401501
8.432,0.986629894,1.897556041
8.433,0.986582845,1.897709585
8.434,0.986543403,1.897831756
8.435,0.986559415,1.897921923
8.436,0.986558472,1.897958665
8.437,0.986549119,1.897980469
8.438,0.986542299,1.898013178
8.439,0.986539318,1.898032704
8.44,0.986555157,1.898126376
8.441,0.986573468,1.898130351
8.442,0.986578941,1.898143418
8.443,0.986590025,1.898213739
8.444,0.986565595,1.898330482
8.445,0.986540976,1.898447108
8.446,0.986526863,1.898611027
8.447,0.986500405,1.898780254
